URI,wareki,year
nij02-nijl_nijl_nijl_azumakagami_0000002596,寿永三年二月二十五日,C.E. 1184-04-07
nij02-nijl_nijl_nijl_azumakagami_0000029844,宝治元年十二月十日,C.E. 1248-01-07
nij02-nijl_nijl_nijl_azumakagami_0000028937,寛元四年八月一日,C.E. 1246-09-12
nij02-nijl_nijl_nijl_azumakagami_0000040542,補遺・承久四年二月九日,
nij02-nijl_nijl_nijl_azumakagami_0000032778,建長四年八月二十三日,C.E. 1252-09-28
nij02-nijl_nijl_nijl_azumakagami_0000034768,建長八年八月二十三日,C.E. 1256-09-13
nij02-nijl_nijl_nijl_azumakagami_0000012052,建久二年八月七日,C.E. 1191-08-28
nij02-nijl_nijl_nijl_azumakagami_0000036344,正嘉二年六月十一日,C.E. 1258-07-13
nij02-nijl_nijl_nijl_azumakagami_0000011866,建久二年五月三日,C.E. 1191-05-27
nij02-nijl_nijl_nijl_azumakagami_0000029582,宝治元年六月二十二日,C.E. 1247-07-25
nij02-nijl_nijl_nijl_azumakagami_0000042254,補遺・寛喜三年九月二十四日,
nij02-nijl_nijl_nijl_azumakagami_0000019100,建暦三年五月六日,C.E. 1213-05-27
nij02-nijl_nijl_nijl_azumakagami_0000026209,延応元年九月十一日,C.E. 1239-10-09
nij02-nijl_nijl_nijl_azumakagami_0000019870,建保四年四月十七日,C.E. 1216-05-05
nij02-nijl_nijl_nijl_azumakagami_0000033225,建長五年正月十六日,C.E. 1253-02-15
nij02-nijl_nijl_nijl_azumakagami_0000003764,元暦二年三月二十四日,C.E. 1185-04-25
nij02-nijl_nijl_nijl_azumakagami_0000012024,建久二年八月一日,C.E. 1191-08-22
nij02-nijl_nijl_nijl_azumakagami_0000042403,補遺・貞永元年閏九月二十一日,
nij02-nijl_nijl_nijl_azumakagami_0000001856,養和元年十月二十日,C.E. 1181-11-28
nij02-nijl_nijl_nijl_azumakagami_0000036049,正嘉二年三月一日,C.E. 1258-04-06
nij02-nijl_nijl_nijl_azumakagami_0000027875,寛元二年九月一日,C.E. 1244-10-04
nij02-nijl_nijl_nijl_azumakagami_0000020214,建保六年三月二十四日,C.E. 1218-04-20
nij02-nijl_nijl_nijl_azumakagami_0000021052,承久三年六月三日,C.E. 1221-06-24
nij02-nijl_nijl_nijl_azumakagami_0000010601,建久元年七月二十日,C.E. 1190-08-22
nij02-nijl_nijl_nijl_azumakagami_0000030850,建長二年七月一日,C.E. 1250-07-31
nij02-nijl_nijl_nijl_azumakagami_0000027123,仁治二年十二月一日,C.E. 1242-01-03
nij02-nijl_nijl_nijl_azumakagami_0000023888,文暦二年五月五日,C.E. 1235-05-23
nij02-nijl_nijl_nijl_azumakagami_0000004181,元暦二年五月二十五日,C.E. 1185-06-24
nij02-nijl_nijl_nijl_azumakagami_0000021602,承久三年八月十五日／二十一日条別巻,C.E. 1221-09-02
nij02-nijl_nijl_nijl_azumakagami_0000007041,文治三年五月十三日,C.E. 1187-06-21
nij02-nijl_nijl_nijl_azumakagami_0000035312,正嘉元年九月四日,C.E. 1257-10-12
nij02-nijl_nijl_nijl_azumakagami_0000039029,弘長三年四月二十六日,C.E. 1263-06-03
nij02-nijl_nijl_nijl_azumakagami_0000042824,補遺・延応元年十二月十五日,
nij02-nijl_nijl_nijl_azumakagami_0000007538,文治三年十月二十九日,C.E. 1187-11-30
nij02-nijl_nijl_nijl_azumakagami_0000025600,嘉禎四年三月十八日,C.E. 1238-05-03
nij02-nijl_nijl_nijl_azumakagami_0000030075,宝治二年七月七日,C.E. 1248-07-28
nij02-nijl_nijl_nijl_azumakagami_0000032746,建長四年八月十四日,C.E. 1252-09-19
nij02-nijl_nijl_nijl_azumakagami_0000009373,文治五年八月二十一日,C.E. 1189-10-02
nij02-nijl_nijl_nijl_azumakagami_0000006295,文治二年七月二十七日,C.E. 1186-08-13
nij02-nijl_nijl_nijl_azumakagami_0000022322,安貞二年五月二十二日,C.E. 1228-06-25
nij02-nijl_nijl_nijl_azumakagami_0000012051,建久二年八月七日,C.E. 1191-08-28
nij02-nijl_nijl_nijl_azumakagami_0000015415,正治二年二月二十日,C.E. 1200-03-06
nij02-nijl_nijl_nijl_azumakagami_0000028139,寛元二年八月十六日,C.E. 1244-09-19
nij02-nijl_nijl_nijl_azumakagami_0000034402,建長八年六月二十九日,C.E. 1256-07-22
nij02-nijl_nijl_nijl_azumakagami_0000035532,正嘉元年十月十六日,C.E. 1257-11-23
nij02-nijl_nijl_nijl_azumakagami_0000007760,文治四年二月二十九日,C.E. 1188-03-28
nij02-nijl_nijl_nijl_azumakagami_0000010954,建久元年十一月二日,C.E. 1190-11-30
nij02-nijl_nijl_nijl_azumakagami_0000030866,建長二年七月二十二日,C.E. 1250-08-21
nij02-nijl_nijl_nijl_azumakagami_0000010529,建久元年六月二十三日,C.E. 1190-07-27
nij02-nijl_nijl_nijl_azumakagami_0000002528,寿永三年二月二十日,C.E. 1184-04-02
nij02-nijl_nijl_nijl_azumakagami_0000042073,補遺・寛喜元年九月三十日,
nij02-nijl_nijl_nijl_azumakagami_0000009949,文治五年十二月九日,C.E. 1190-01-16
nij02-nijl_nijl_nijl_azumakagami_0000021910,貞応三年十二月三日／二十日条別巻,C.E. 1225-01-13
nij02-nijl_nijl_nijl_azumakagami_0000037294,文応元年七月六日,C.E. 1260-08-14
nij02-nijl_nijl_nijl_azumakagami_0000033474,建長五年八月十五日,C.E. 1253-09-09
nij02-nijl_nijl_nijl_azumakagami_0000023831,文暦二年二月十八日,C.E. 1235-03-08
nij02-nijl_nijl_nijl_azumakagami_0000042890,補遺・延応二年五月十二日,
nij02-nijl_nijl_nijl_azumakagami_0000004030,元暦二年五月四日,C.E. 1185-06-03
nij02-nijl_nijl_nijl_azumakagami_0000036107,正嘉二年三月一日,C.E. 1258-04-06
nij02-nijl_nijl_nijl_azumakagami_0000034143,建長八年正月一日,C.E. 1256-01-29
nij02-nijl_nijl_nijl_azumakagami_0000011933,建久二年五月十二日,C.E. 1191-06-05
nij02-nijl_nijl_nijl_azumakagami_0000026598,仁治二年正月五日,C.E. 1241-02-17
nij02-nijl_nijl_nijl_azumakagami_0000041462,補遺・嘉禄三年二月十三日,
nij02-nijl_nijl_nijl_azumakagami_0000040126,文永三年三月二十八日,C.E. 1266-05-04
nij02-nijl_nijl_nijl_azumakagami_0000040101,文永三年三月六日,C.E. 1266-04-12
nij02-nijl_nijl_nijl_azumakagami_0000043171,補遺・建長四年十二月二十二日,
nij02-nijl_nijl_nijl_azumakagami_0000038743,弘長三年正月一日,C.E. 1263-02-10
nij02-nijl_nijl_nijl_azumakagami_0000016220,建仁二年十一月二十一日,C.E. 1203-01-05
nij02-nijl_nijl_nijl_azumakagami_0000028186,寛元二年九月五日,C.E. 1244-10-08
nij02-nijl_nijl_nijl_azumakagami_0000016414,建仁三年九月二日,C.E. 1203-10-08
nij02-nijl_nijl_nijl_azumakagami_0000030111,宝治二年八月十五日,C.E. 1248-09-03
nij02-nijl_nijl_nijl_azumakagami_0000030127,宝治二年九月十九日,C.E. 1248-10-07
nij02-nijl_nijl_nijl_azumakagami_0000014497,建久六年四月十七日,C.E. 1195-05-28
nij02-nijl_nijl_nijl_azumakagami_0000042465,補遺・貞永元年十月二十九日,
nij02-nijl_nijl_nijl_azumakagami_0000032890,建長四年十一月十一日,C.E. 1252-12-13
nij02-nijl_nijl_nijl_azumakagami_0000029678,宝治元年七月四日,C.E. 1247-08-06
nij02-nijl_nijl_nijl_azumakagami_0000031354,建長三年正月二十日,C.E. 1251-02-12
nij02-nijl_nijl_nijl_azumakagami_0000036077,正嘉二年三月一日,C.E. 1258-04-06
nij02-nijl_nijl_nijl_azumakagami_0000008480,文治四年十二月十二日,C.E. 1188-12-31
nij02-nijl_nijl_nijl_azumakagami_0000035093,正嘉元年四月十四日,C.E. 1257-05-29
nij02-nijl_nijl_nijl_azumakagami_0000019594,建保二年七月二十七日,C.E. 1214-09-03
nij02-nijl_nijl_nijl_azumakagami_0000003275,元暦元年十一月二十三日,C.E. 1184-12-27
nij02-nijl_nijl_nijl_azumakagami_0000040290,補遺・文治五年正月九日,
nij02-nijl_nijl_nijl_azumakagami_0000029196,宝治元年四月二十六日,C.E. 1247-06-01
nij02-nijl_nijl_nijl_azumakagami_0000009319,文治五年八月十一日,C.E. 1189-09-22
nij02-nijl_nijl_nijl_azumakagami_0000003242,元暦元年十一月二十三日,C.E. 1184-12-27
nij02-nijl_nijl_nijl_azumakagami_0000004460,元暦二年八月二十九日,C.E. 1185-09-24
nij02-nijl_nijl_nijl_azumakagami_0000031363,建長三年正月二十一日,C.E. 1251-02-13
nij02-nijl_nijl_nijl_azumakagami_0000023299,貞永元年十一月十八日／二十日条別巻／二十一日条別巻／二十三日条別巻,C.E. 1232-12-31
nij02-nijl_nijl_nijl_azumakagami_0000019189,建暦三年五月二十二日,C.E. 1213-06-12
nij02-nijl_nijl_nijl_azumakagami_0000013430,建久四年九月十一日,C.E. 1193-10-07
nij02-nijl_nijl_nijl_azumakagami_0000008792,文治五年閏四月四日,C.E. 1189-05-20
nij02-nijl_nijl_nijl_azumakagami_0000004007,元暦二年四月二十九日,C.E. 1185-05-30
nij02-nijl_nijl_nijl_azumakagami_0000009061,文治五年七月十六日,C.E. 1189-08-29
nij02-nijl_nijl_nijl_azumakagami_0000020083,建保五年五月二十七日／二十九日条別巻,C.E. 1217-07-02
nij02-nijl_nijl_nijl_azumakagami_0000000553,治承四年八月二十三日,C.E. 1180-09-14
nij02-nijl_nijl_nijl_azumakagami_0000016035,建仁二年二月二十日,C.E. 1202-03-15
nij02-nijl_nijl_nijl_azumakagami_0000008490,文治四年十二月十二日,C.E. 1188-12-31
nij02-nijl_nijl_nijl_azumakagami_0000007258,文治三年八月十九日,C.E. 1187-09-22
nij02-nijl_nijl_nijl_azumakagami_0000002986,元暦元年六月二十日,C.E. 1184-07-29
nij02-nijl_nijl_nijl_azumakagami_0000016578,建仁三年十月九日,C.E. 1203-11-14
nij02-nijl_nijl_nijl_azumakagami_0000022258,安貞二年二月三日／四日条別巻,C.E. 1228-03-10
nij02-nijl_nijl_nijl_azumakagami_0000022586,寛喜元年九月五日,C.E. 1229-09-23
nij02-nijl_nijl_nijl_azumakagami_0000042131,補遺・寛喜二年三月十八日,
nij02-nijl_nijl_nijl_azumakagami_0000003317,元暦元年十二月三日,C.E. 1185-01-06
nij02-nijl_nijl_nijl_azumakagami_0000029349,宝治元年六月五日,C.E. 1247-07-08
nij02-nijl_nijl_nijl_azumakagami_0000041534,補遺・嘉禄三年三月二十四日,
nij02-nijl_nijl_nijl_azumakagami_0000015841,建仁元年五月十七日,C.E. 1201-06-19
nij02-nijl_nijl_nijl_azumakagami_0000021000,承久三年五月二十五日,C.E. 1221-06-16
nij02-nijl_nijl_nijl_azumakagami_0000038757,弘長三年正月二日,C.E. 1263-02-11
nij02-nijl_nijl_nijl_azumakagami_0000041755,補遺・嘉禄三年八月十八日,
nij02-nijl_nijl_nijl_azumakagami_0000032271,建長四年四月十四日,C.E. 1252-05-23
nij02-nijl_nijl_nijl_azumakagami_0000024328,嘉禎元年十二月二十九日,C.E. 1236-02-07
nij02-nijl_nijl_nijl_azumakagami_0000009926,文治五年十二月六日,C.E. 1190-01-13
nij02-nijl_nijl_nijl_azumakagami_0000006705,文治三年正月八日,C.E. 1187-02-17
nij02-nijl_nijl_nijl_azumakagami_0000041668,補遺・嘉禄三年六月八日,
nij02-nijl_nijl_nijl_azumakagami_0000023855,文暦二年三月二十五日,C.E. 1235-04-14
nij02-nijl_nijl_nijl_azumakagami_0000007079,文治三年六月二十日,C.E. 1187-07-27
nij02-nijl_nijl_nijl_azumakagami_0000003277,元暦元年十一月二十三日,C.E. 1184-12-27
nij02-nijl_nijl_nijl_azumakagami_0000011583,建久二年正月十五日,C.E. 1191-02-10
nij02-nijl_nijl_nijl_azumakagami_0000003633,元暦二年二月二十九日,C.E. 1185-04-01
nij02-nijl_nijl_nijl_azumakagami_0000019119,建暦三年五月六日,C.E. 1213-05-27
nij02-nijl_nijl_nijl_azumakagami_0000032373,建長四年四月十四日,C.E. 1252-05-23
nij02-nijl_nijl_nijl_azumakagami_0000035572,正嘉元年十二月二十四日,C.E. 1258-01-29
nij02-nijl_nijl_nijl_azumakagami_0000014066,建久五年十二月十五日,C.E. 1195-01-27
nij02-nijl_nijl_nijl_azumakagami_0000021181,承久三年六月十四日,C.E. 1221-07-05
nij02-nijl_nijl_nijl_azumakagami_0000040178,文永三年四月二十一日,C.E. 1266-05-27
nij02-nijl_nijl_nijl_azumakagami_0000041318,補遺・嘉禄二年七月十一日,
nij02-nijl_nijl_nijl_azumakagami_0000040386,補遺・建保三年十一月十二日,
nij02-nijl_nijl_nijl_azumakagami_0000033511,建長五年九月二十六日,C.E. 1253-10-19
nij02-nijl_nijl_nijl_azumakagami_0000011970,建久二年六月二十三日,C.E. 1191-07-16
nij02-nijl_nijl_nijl_azumakagami_0000015641,正治二年十月十日,C.E. 1200-11-18
nij02-nijl_nijl_nijl_azumakagami_0000040123,文永三年三月二十八日,C.E. 1266-05-04
nij02-nijl_nijl_nijl_azumakagami_0000030229,宝治二年閏十二月十日／十一日条別巻,C.E. 1249-01-25
nij02-nijl_nijl_nijl_azumakagami_0000041888,補遺・安貞二年正月十九日,
nij02-nijl_nijl_nijl_azumakagami_0000035488,正嘉元年十月一日,C.E. 1257-11-08
nij02-nijl_nijl_nijl_azumakagami_0000004704,文治元年十月二十四日,C.E. 1185-11-17
nij02-nijl_nijl_nijl_azumakagami_0000033500,建長五年九月十六日,C.E. 1253-10-09
nij02-nijl_nijl_nijl_azumakagami_0000015386,正治二年二月五日,C.E. 1200-02-20
nij02-nijl_nijl_nijl_azumakagami_0000036424,正嘉二年六月十七日,C.E. 1258-07-19
nij02-nijl_nijl_nijl_azumakagami_0000017672,承元二年十二月十六日,C.E. 1209-01-23
nij02-nijl_nijl_nijl_azumakagami_0000030808,建長二年五月二十二日,C.E. 1250-06-23
nij02-nijl_nijl_nijl_azumakagami_0000006616,文治二年十一月八日,C.E. 1186-12-20
nij02-nijl_nijl_nijl_azumakagami_0000043076,補遺・仁治二年九月十一日,
nij02-nijl_nijl_nijl_azumakagami_0000035360,正嘉元年十月一日,C.E. 1257-11-08
nij02-nijl_nijl_nijl_azumakagami_0000018962,建暦三年五月三日,C.E. 1213-05-24
nij02-nijl_nijl_nijl_azumakagami_0000023159,寛喜四年正月二十三日／二月七日条別巻／二月八日条別巻／二月十三日条別巻／二月十四日条別巻,C.E. 1232-02-15
nij02-nijl_nijl_nijl_azumakagami_0000001086,治承四年十月二十二日,C.E. 1180-11-11
nij02-nijl_nijl_nijl_azumakagami_0000032635,建長四年八月一日,C.E. 1252-09-06
nij02-nijl_nijl_nijl_azumakagami_0000012195,建久二年十一月二十二日,C.E. 1191-12-10
nij02-nijl_nijl_nijl_azumakagami_0000033908,建長六年六月十六日,C.E. 1254-07-31
nij02-nijl_nijl_nijl_azumakagami_0000018578,建暦二年十二月二十四日,C.E. 1213-01-17
nij02-nijl_nijl_nijl_azumakagami_0000042880,補遺・延応二年五月二日,
nij02-nijl_nijl_nijl_azumakagami_0000015625,正治二年九月二日,C.E. 1200-10-11
nij02-nijl_nijl_nijl_azumakagami_0000041223,補遺・嘉禄二年二月一日,
nij02-nijl_nijl_nijl_azumakagami_0000033076,建長四年十二月十七日,C.E. 1253-01-18
nij02-nijl_nijl_nijl_azumakagami_0000017063,元久二年六月二十二日,C.E. 1205-07-10
nij02-nijl_nijl_nijl_azumakagami_0000042784,補遺・延応元年七月十五日,
nij02-nijl_nijl_nijl_azumakagami_0000007549,文治三年十月二十九日,C.E. 1187-11-30
nij02-nijl_nijl_nijl_azumakagami_0000013390,建久四年八月十六日,C.E. 1193-09-13
nij02-nijl_nijl_nijl_azumakagami_0000001075,治承四年十月二十一日,C.E. 1180-11-10
nij02-nijl_nijl_nijl_azumakagami_0000015806,建仁元年五月六日,C.E. 1201-06-08
nij02-nijl_nijl_nijl_azumakagami_0000001758,養和元年八月二十六日,C.E. 1181-10-06
nij02-nijl_nijl_nijl_azumakagami_0000000796,治承四年九月十一日,C.E. 1180-10-01
nij02-nijl_nijl_nijl_azumakagami_0000007358,文治三年十月一日,C.E. 1187-11-02
nij02-nijl_nijl_nijl_azumakagami_0000011129,建久元年十一月七日,C.E. 1190-12-05
nij02-nijl_nijl_nijl_azumakagami_0000028312,寛元三年二月二日,C.E. 1245-03-01
nij02-nijl_nijl_nijl_azumakagami_0000002048,養和二年五月十九日,C.E. 1182-06-21
nij02-nijl_nijl_nijl_azumakagami_0000010939,建久元年十一月二日,C.E. 1190-11-30
nij02-nijl_nijl_nijl_azumakagami_0000028813,寛元四年三月二十三日,C.E. 1246-04-10
nij02-nijl_nijl_nijl_azumakagami_0000033433,建長五年八月十五日,C.E. 1253-09-09
nij02-nijl_nijl_nijl_azumakagami_0000005624,文治二年三月十三日,C.E. 1186-04-04
nij02-nijl_nijl_nijl_azumakagami_0000021424,承久三年六月二十日,C.E. 1221-07-11
nij02-nijl_nijl_nijl_azumakagami_0000037236,文応元年六月四日,C.E. 1260-07-13
nij02-nijl_nijl_nijl_azumakagami_0000016450,建仁三年九月四日,C.E. 1203-10-10
nij02-nijl_nijl_nijl_azumakagami_0000004451,元暦二年八月二十四日,C.E. 1185-09-19
nij02-nijl_nijl_nijl_azumakagami_0000010437,建久元年四月十九日,C.E. 1190-05-24
nij02-nijl_nijl_nijl_azumakagami_0000020397,建保六年八月二十日,C.E. 1218-09-11
nij02-nijl_nijl_nijl_azumakagami_0000022265,安貞二年二月三日／四日条別巻,C.E. 1228-03-10
nij02-nijl_nijl_nijl_azumakagami_0000029885,宝治二年十二月二十九日,C.E. 1249-01-14
nij02-nijl_nijl_nijl_azumakagami_0000020940,承久三年五月十九日,C.E. 1221-06-10
nij02-nijl_nijl_nijl_azumakagami_0000020589,建保七年正月二十七日,C.E. 1219-02-13
nij02-nijl_nijl_nijl_azumakagami_0000039352,弘長三年八月九日,C.E. 1263-09-12
nij02-nijl_nijl_nijl_azumakagami_0000002440,寿永三年二月五日,C.E. 1184-03-18
nij02-nijl_nijl_nijl_azumakagami_0000024195,文暦二年八月二十一日,C.E. 1235-10-04
nij02-nijl_nijl_nijl_azumakagami_0000024252,嘉禎元年十一月十八日,C.E. 1235-12-29
nij02-nijl_nijl_nijl_azumakagami_0000027029,仁治二年十一月四日,C.E. 1241-12-07
nij02-nijl_nijl_nijl_azumakagami_0000023783,文暦二年二月九日,C.E. 1235-02-27
nij02-nijl_nijl_nijl_azumakagami_0000031063,建長二年十二月二十七日,C.E. 1251-01-20
nij02-nijl_nijl_nijl_azumakagami_0000034983,康元二年二月二日,C.E. 1257-02-17
nij02-nijl_nijl_nijl_azumakagami_0000014326,建久六年三月十日,C.E. 1195-04-21
nij02-nijl_nijl_nijl_azumakagami_0000041136,補遺・嘉禄元年十二月二十日,
nij02-nijl_nijl_nijl_azumakagami_0000006193,文治二年六月二十一日,C.E. 1186-07-09
nij02-nijl_nijl_nijl_azumakagami_0000020157,建保六年二月四日,C.E. 1218-03-02
nij02-nijl_nijl_nijl_azumakagami_0000036824,正元二年正月十四日,C.E. 1260-02-26
nij02-nijl_nijl_nijl_azumakagami_0000005000,文治元年十二月六日,C.E. 1185-12-29
nij02-nijl_nijl_nijl_azumakagami_0000030614,建長二年三月一日,C.E. 1250-04-04
nij02-nijl_nijl_nijl_azumakagami_0000029292,宝治元年六月二日,C.E. 1247-07-05
nij02-nijl_nijl_nijl_azumakagami_0000011181,建久元年十一月七日,C.E. 1190-12-05
nij02-nijl_nijl_nijl_azumakagami_0000027299,寛元元年七月十日,C.E. 1243-07-28
nij02-nijl_nijl_nijl_azumakagami_0000002409,寿永三年二月二日,C.E. 1184-03-15
nij02-nijl_nijl_nijl_azumakagami_0000038276,弘長元年七月二日,C.E. 1261-07-30
nij02-nijl_nijl_nijl_azumakagami_0000013565,建久五年正月一日,C.E. 1194-01-24
nij02-nijl_nijl_nijl_azumakagami_0000012519,建久三年六月三日,C.E. 1192-07-13
nij02-nijl_nijl_nijl_azumakagami_0000018355,建暦二年二月十四日,C.E. 1212-03-18
nij02-nijl_nijl_nijl_azumakagami_0000017745,承元三年五月十五日,C.E. 1209-06-18
nij02-nijl_nijl_nijl_azumakagami_0000032260,建長四年四月五日,C.E. 1252-05-14
nij02-nijl_nijl_nijl_azumakagami_0000028561,寛元三年八月十六日,C.E. 1245-09-08
nij02-nijl_nijl_nijl_azumakagami_0000030486,建長二年三月一日,C.E. 1250-04-04
nij02-nijl_nijl_nijl_azumakagami_0000026297,延応元年十二月二十七日,C.E. 1240-01-22
nij02-nijl_nijl_nijl_azumakagami_0000018401,建暦二年四月八日,C.E. 1212-05-10
nij02-nijl_nijl_nijl_azumakagami_0000028924,寛元四年七月十一日,C.E. 1246-08-23
nij02-nijl_nijl_nijl_azumakagami_0000006889,文治三年四月十八日,C.E. 1187-05-27
nij02-nijl_nijl_nijl_azumakagami_0000017532,承元二年四月二十七日,C.E. 1208-05-13
nij02-nijl_nijl_nijl_azumakagami_0000009444,文治五年九月六日,C.E. 1189-10-17
nij02-nijl_nijl_nijl_azumakagami_0000028776,寛元四年二月二十九日,C.E. 1246-03-18
nij02-nijl_nijl_nijl_azumakagami_0000015780,建仁元年四月二日,C.E. 1201-05-05
nij02-nijl_nijl_nijl_azumakagami_0000027668,寛元二年四月二十一日,C.E. 1244-05-29
nij02-nijl_nijl_nijl_azumakagami_0000018744,建暦三年三月二十五日,C.E. 1213-04-17
nij02-nijl_nijl_nijl_azumakagami_0000027521,寛元二年十二月二十九日,C.E. 1245-01-28
nij02-nijl_nijl_nijl_azumakagami_0000009777,文治五年九月二十八日,C.E. 1189-11-08
nij02-nijl_nijl_nijl_azumakagami_0000016967,元久二年二月十二日,C.E. 1205-03-04
